case_id,institute,program,degree,season,decision,notification,result_date,undergrad gpa,gre_v,gre_q,gre_w,gre_subject,status,submit_date,notes
529697,Univeristy Of WaterLoo,Physics And Astrophysics,Masters,F17,Rejected,via E,8 May 2017,,,,,,I,9 May 2017,
529696,The University Of Alberta,Mechanical Engineering,Masters,F17,,via Other,9 May 2017,,,,,,O,9 May 2017,"To the poster below, the thesis based MSc and the MEng are differently programs because the first one is research based while the other is completely course based.
My profile: BSc from Russell Group UK university. Slightly over 2 years lab experience - both research and industry. Top of undergraduate class. One publication in international journal and one in process. Had been a summer intern at U of A last year."
529686,Renssalear Polytechnic Institute (RPI),"Department Of Mechanical,  Aerospace And Nuclear Engineering(MANE),  PhD (F17)",PhD,F17,,via Other,9 May 2017,,,,,,I,9 May 2017,To the poster below; Yes I have received the same mail as you inquiring if I am still interested to join RPI. After that no news from them. However I need to start processing my visa soon. In a fix if I should wait.
529682,The University Of Alberta,Mechanical Engineering Masters,Masters,F17,,via Other,9 May 2017,,,,,,I,9 May 2017,To the post below hello I have applied for the master program in UoA as well it would be very helpful if you could share your profile. I have applied for the M.Eng program.
529680,Lehigh Univeristy,American Studies,Masters,F17,Accepted,via E,9 May 2017,3.70,160.0,154.0,4.0,n/a,A,9 May 2017,I submitted this when I first received acceptance in Feb. but I wanted to add that I did end up receiving full funding and a stipend from the university.
529677,The University Of Alberta,Mechanical Engineering,Masters,F17,Accepted,via Website,8 May 2017,,,,,,I,9 May 2017,Accepted for MSc (Thesis-based). International Student. Full funding.
529673,Western Michigan University,Audiology  (Au.D.),Other,F17,,via Other,8 May 2017,,,,,,,8 May 2017,"Here's the link for the WMU Facebook page! 
https://www.facebook.com/groups/397948733923509/"
529670,Armstrong State University,Communication Science And Disorders/speech And Language Pathologlogy,Masters,F17,,via E,8 May 2017,3.80,149.0,149.0,5.0,n/a,A,8 May 2017,Got an email saying that someone backed out last minute and I was next on the waitlist.
529667,University Of San Francisco (USF),Analytics,Masters,S17,,via E,8 May 2017,3.68,160.0,154.0,4.0,n/a,I,8 May 2017,I was interviewed on April 20th and received an email today that I've been waitlisted.
529665,Case West Reverse University (CWRU),Analytical Chemistry,PhD,F17,Rejected,via Website,8 May 2017,3.00,151.0,158.0,4.0,n/a,I,8 May 2017,"3.6 Grad GPA, TOEFL: 99, ok LORs, impressive research experience and good SOP. Low undergraduate GPA and GRE probably killed me. No admit yet, one more school to go. For me,'depression' is an euphemism right now"
529656,University Of Arizona,Comm Sciences & Disorders/Speech-Language Pathology,Masters,F17,,via Other,8 May 2017,,,,,,O,8 May 2017,Any word on a Facebook group? The department contact seems to be not the best at sending emails out and I want to make sure I'm not missing anything.
529640,Hawaii At Manoa,Atmospheric Science/Meteorology,PhD,F17,Accepted,via Postal,8 May 2017,,,,,,I,8 May 2017,
529635,Florida Agricultural And Mechanical University (FAMU),Pharmaceutical Science,PhD,F17,Accepted,via E,5 May 2017,,,,,,I,8 May 2017,"Grad GPA 4.0, 3 publications ( 2 first author). 3 yrs experience in teaching and research. No word on funding."
529633,ีUniversity Of Maryland - College Park (UMD),Advanced Mechanical Engineering,PhD,F17,Rejected,via Website,8 May 2017,,,,,,I,8 May 2017,
529631,Ryerson University,Public Policy And Administration,Masters,F17,,via E,5 May 2017,,,,,,O,8 May 2017,"If anyone else is/has been on the wait list, let us know what happens. Thanks."
529618,UC Davis,Master Of Science In Business Analytics (MSBA),Masters,F17,Accepted,via E,19 Apr 2017,,,,,,I,8 May 2017,
529615,University Of Texas Health Sciences Center San Antonio (UTHSCSA),Integrative Biomedical Science (IBMS),PhD,F17,Rejected,via E,5 May 2017,3.74,149.0,163.0,3.5,630,I,8 May 2017,"Email to the assistant dean and receive the official rejection letter from office.
It takes too long (more than 3 months)!!"
529611,City University Of New York (CUNY Hunter),"Advanced Standing,  MSW",Masters,F17,Accepted,via E,8 May 2017,,,,,,A,8 May 2017,"Interviewed 4/27 was accepted5/4 got an email to check the portal...I'm from Buffalo and am moving to New York for the program. Any leads to roommates or even tips on which neighborhood to move I would appreciate it!! Or link to a Facebook group (if one is made) my email is mgalligan8@gmail.com
"
529609,Western Michigan University,Audiology  (Au.D.),Other,F17,,via Other,7 May 2017,,,,,,,8 May 2017,"I have also been wondering if WMU has a page, but I haven't seen anything. I'm more than happy to make a Facebook page, but in order to do that I need one other person besides myself, to join it. If anyone else who has accepted their off to WMU would like to get in contact with me so we can figure something out, I'll leave my email: christina.dreffein@gmail.com"
529608,Western Michigan University,Audiolody,Other,F17,,via Other,7 May 2017,,,,,,,8 May 2017,"I have also been wondering if WMU had a Facebook page, but I haven't seen anything. I'm more than happy to make a page, but in order to create one I need to add one other person besides myself. If anyone admitted to WMU needs to get in contact with me I'll leave my email, and we can figure something out! 
My email is: christina.dreffein@gmail.com"
529607,Simon Fraser University (SFU),Interactive Arts And Technology,Masters,F17,,via E,4 May 2017,,,,,,O,7 May 2017,"Emailed the department, final decisions are expected to be announced by the end of May."
529599,Western Michigan University,Audiology  (Au.D.),Other,F17,,via Other,7 May 2017,,,,,,A,7 May 2017,Is there a Facebook Group? How many people are in the class?
529598,Bridgewater State University,Adult Clinical Psychology,Masters,F17,Accepted,via Postal,7 May 2017,,,,,,A,7 May 2017,"To the poster below, I am from Massachusetts originally. Bridgewater is very close to where I live, the professors were extremely helpful and nice, and the program itself fit perfectly with my future plans. Good luck with you decision, no matter where you choose!"
529597,            University Of Florida (Gainesville),Master Of Health Administration,Masters,F17,,via Other,24 Mar 2017,,,,,,I,7 May 2017,
529590,Renssalear Polytechnic Institute (RPI),"Department Of Mechanical,  Aerospace And Nuclear Engineering(MANE)",PhD,F17,,via E,7 May 2017,,,,,,I,7 May 2017,"To the poster below. Have you been asked with email if you are still interested or not? I have been so, but have not heard from them since"
529589,University Of Alberta (U Of A),( ECE ) Electrical And Computer Engineering - Control,Masters,S17,,via E,7 May 2017,,,,,,I,7 May 2017,To the poster who got accepted in U of A. Can you please tell me your Institution name and CGPA?.rnrnThanks!
529584,Paris School Of Economics (PSE),Analysis And Policy In Economics M1,Masters,F17,,via E,5 Apr 2017,,,,,,I,7 May 2017,"I was notified on 5th of April. Still no news from PSE.
Date of notification in my previous post is wrong due to mm/dd/yyyy type of date"
529582,The University Of Alberta,( ECE ) Electrical And Computer Engineering - Control,Masters,F17,Accepted,via Website,7 May 2017,,,,,,I,7 May 2017,"Replying to below queries...
1. MEng course, No funding.
2. Indian, bachelors from tier 1 University, 3+ work experience, 2 ref from academics, 1 from professional, TOEFL - 108. Have been in contact with one of the professors. Will wait for confirmation from my other applications."
529579,University Of Alberta (U Of A),MEng Petroleum Engineering,Masters,F17,Accepted,via Website,6 May 2017,,,,,,I,7 May 2017,"To the accepted U of Alberta ECE poster below, any word on funding? which program you got accepted into M.Sc. or MEng?"
529578,The University Of Alberta,( ECE ) Electrical And Computer Engineering - Control,Masters,F17,Accepted,via Website,7 May 2017,,,,,,I,7 May 2017,
529573,University Of Texas At Austin,( ECE ) Electrical And Computer Engineering,Masters,F17,,via Other,7 May 2017,,,,,,I,7 May 2017,"It has been 5 months now since i submitted my application. No response yet.
Anyone else who still hasn't received decision from UTA ECE (Solid State Electronics Track)."
529564,Florida Atlantic University (FAU),Communication Science,Masters,F17,,via Other,6 May 2017,,,,,,A,6 May 2017,www.facebook.com/groups/417506581948113/ link to the FAU 2019 facebook page!!
529563,Florida Atlantic University (FAU),Communication Science & Disorder,Masters,F17,,via Other,6 May 2017,,,,,,A,6 May 2017,https://www.facebook.com/groups/417506581948113/ link to the FAU 2019 facebook page!!
529557,Cal State East Bay,Master Of Science In Business Analytics (MSBA),Masters,F17,Accepted,via Website,2 May 2017,3.40,157.0,152.0,0.0,n/a,A,6 May 2017,Didn't get an email or letter. Logged in and found out my status.
529553,"Ryerson University, Canada",Master Of Public Policy And Administration (MPPA),Masters,F17,Rejected,via E,4 May 2017,,,,,,O,6 May 2017,"I posted on here a few weeks ago (got my email saying my application was being reviewed on Nov 30th). Got a rejection email on May 4th. It sucks but at least now I know what I can focus on for the future. Also kind of glad I don't have to incur more OSAP debt. For those still waiting, give it time, you will hear back. Best of luck to those waiting and to those who have been accepted."
529549,University Of Alberta,( ECE ) Electrical And Computer Engineering - Software Engineering,Masters,F17,,via Other,6 May 2017,,,,,,I,6 May 2017,"Had anyone received outcome from U of A?
Have been waiting for more than 2 months."
529546,Paris School Of Economics (PSE),Analysis And Policy In Economics M1,Masters,F17,,via E,3 May 2017,3.78,1.0,1.0,1.0,n/a,I,6 May 2017,"Those have been accepted to APE M1 and have better offers, please reject the offer as soon as possible and do a favour to those on the waitlist. PSE is my dream school and I have no alternative because of financial difficulties."
529544,University Of Waterloo (Canada),Advanced Mechanical Engineering,PhD,F17,,via Website,6 May 2017,3.85,0.0,170.0,0.0,n/a,I,6 May 2017,Its been two months.........did anyone hear anything from Waterloo University....for PhD applicants in Mechanical engineering
529542,University Of Texas At Austin,Aerospace Engineering And Engineering Mechanics,Masters,F17,Rejected,via E,2 May 2017,3.33,157.0,170.0,3.5,n/a,I,6 May 2017,"Absolutely pathetic PR! I'm the guy who posted the admit on the 4th of April. Received an email today that reads: ""Unfortunately, our recommendation to the Dean has not been approved. It appears you will not be admitted to our program after all. We are very sorry for the confusion created by our department level welcome letter, but it is beyond our control."""
529540,The University Of Toronto,Aerospace And Mechanical Engineering,Masters,F17,,via E,6 May 2017,,,,,,I,6 May 2017,The SGS graduate unit has requested to send the official transcript to them. Is this usual or should I take it on a positive note?
529524,University Of Texas At Austin,A.M Statistics,PhD,F17,Rejected,via E,28 Feb 2017,3.20,153.0,168.0,3.0,n/a,I,6 May 2017,"(For prospective students of Statistics PhD, I upload all of my results sequentially.)
Remark : Reject w/o waiting list"
529511,University Of Alberta (U Of A),( ECE ) Electrical And Computer Engineering,Masters,F17,,via Other,6 May 2017,,,,,,I,6 May 2017,Hi to the poster below ! 40 seats for MASc or MEng ?  Which course did you apply ?
529510,  University Of South Florida (USF),Applied Behavioral Analysis,Masters,F17,Accepted,via E,1 May 2017,,,,,,A,6 May 2017,"After a long wait and having given up hope for acceptance for their in person program... I got an email from Dr. Miltenberger informing me I had been accepted to USF's on campus program. To say the least, I am elated."
529509,Bridgewater State University,Adult Clinical Psychology,Masters,F17,Accepted,via Postal,19 Apr 2017,,,,,,,6 May 2017,"To the person below, Congrats!!!! I'm still in the process of deciding! Are you originally from Massachusetts?"
529499,East Tennesee State University,Audiology  (Au.D.),Other,F17,Rejected,via E,6 May 2017,,,,,,A,6 May 2017,"Email was unprofessional, already committed to another school anyway."
529494,Stanford University,Civil & Environmental Engineering (CEE) - Atmosphere & Energy,Masters,F17,Rejected,via Website,5 May 2017,,,,,,A,5 May 2017,"Never got an email notification. Had to email them (originally requesting my application fee back lol), and an admin told me to check the Apply Web site and view the decision from there."
529484,University Of British Columbia (UBC),2 Yr Master Of Architecture,Masters,F17,,via Other,5 May 2017,,,,,,O,5 May 2017,"Still nothing... Let's hope that many people declined their admission offer so we can have a chance, I really want to go to UBC!"
